shipping_id,shipping_country_id,shipping_pref,order_id,delivery_id,time_id,fee_id,shipping_name01,shipping_name02,shipping_kana01,shipping_kana02,shipping_company_name,shipping_tel01,shipping_tel02,shipping_tel03,shipping_fax01,shipping_fax02,shipping_fax03,shipping_zip01,shipping_zip02,shipping_zipcode,shipping_addr01,shipping_addr02,shipping_delivery_name,shipping_delivery_time,shipping_delivery_date,shipping_delivery_fee,shipping_commit_date,rank,create_date,update_date,del_flg
660,,13,967,1,,13,ケ,イ,アン,アン,kozo,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,"3-21-28 8F",佐川急便,,,0,,,"2018-02-07 19:30:07","2018-02-07 19:30:16",0
661,,1,968,1,1,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,111,1111,1111111,テスト,テスト,佐川急便,午前,,0,,,"2018-02-08 14:51:28","2018-02-08 14:51:49",0
662,,1,969,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,111,1111,1111111,テスト,テスト,佐川急便,,,0,,,"2018-02-08 14:59:44","2018-02-08 14:59:51",0
663,,13,970,1,2,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,12:00-14:00,,0,,,"2018-02-08 15:01:48","2018-02-08 15:02:34",0
664,,13,971,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-08 15:10:30","2018-02-08 15:10:36",0
665,,13,972,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-08 15:15:54","2018-02-08 15:16:24",0
666,,13,973,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-08 15:28:57","2018-02-08 15:29:13",0
667,,13,974,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-08 15:32:21","2018-02-08 15:32:41",0
668,,13,975,1,,13,佐々木,テスト,ササキ,テスト,有限会社ベルコーポレーション,1111,1111,1111,,,,111,1111,1111111,エルアルカサル702,渋谷区円山町15-14,佐川急便,,,0,,,"2018-02-08 18:25:13","2018-02-08 18:25:38",0
669,,13,976,1,,13,佐々木,テスト,ササキ,テスト,有限会社ベルコーポレーション,1111,1111,1111,,,,111,1111,1111111,エルアルカサル702,渋谷区円山町15-14,佐川急便,,,0,,,"2018-02-08 18:29:25","2018-02-08 18:29:25",0
670,,13,977,1,,13,佐々木,テスト,ササキ,テスト,有限会社ベルコーポレーション,1111,1111,1111,,,,111,1111,1111111,エルアルカサル702,渋谷区円山町15-14,佐川急便,,,0,,,"2018-02-08 18:30:46","2018-02-08 18:30:50",0
671,,13,978,1,,13,ササキ,テスト,ササキ,テスト,有限会社ベルコーポレーション,111,111,1111,,,,111,1111,1111111,エルアルカサル702,渋谷区円山町15-14,佐川急便,,,0,,,"2018-02-09 13:39:55","2018-02-09 13:40:07",0
672,,13,979,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15-14-702,佐川急便,,,0,,,"2018-02-09 15:43:51","2018-02-09 15:45:02",0
673,,13,980,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15-14-702,佐川急便,,,0,,,"2018-02-09 16:02:37","2018-02-09 16:02:37",0
674,,13,981,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15-14-702,佐川急便,,,0,,,"2018-02-09 16:03:20","2018-02-09 16:03:49",0
675,,13,982,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15-14-702,佐川急便,,,0,,,"2018-02-09 16:17:19","2018-02-09 16:17:45",0
676,,13,983,1,,13,佐,々木,ササキ,テスト,有限会社ベルコーポレーション,111,1111,1111,,,,111,1111,1111111,エルアルカサル702,渋谷区円山町15-14,佐川急便,,,0,,,"2018-02-09 16:24:39","2018-02-09 16:24:50",0
677,,13,984,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-09 17:37:20","2018-02-09 17:38:36",0
678,,1,985,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2018-02-09 18:07:47","2018-02-09 18:09:33",0
679,,2,986,1,,2,ササキ,テスト,ササキ,テスト,,111,111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2018-02-14 11:56:54","2018-02-14 11:57:09",0
680,,2,987,1,,2,ササキ,テスト,ササキ,テスト,,111,111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2018-02-14 11:58:32","2018-02-14 11:58:41",0
681,,13,988,1,,13,テスト,テスト,テスト,テスト,,080,5495,1813,,,,188,0012,1880012,西東京市南町,3-6-1-403,佐川急便,,,0,,,"2018-02-14 20:05:04","2018-02-14 20:05:31",0
682,,2,989,1,,2,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2018-02-20 18:21:20","2018-02-20 18:21:31",0
683,,17,990,1,,17,スムージー,テスト,テスト,テスト,,111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2018-02-21 09:57:39","2018-02-21 09:57:48",0
684,,13,991,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-22 12:54:38","2018-02-22 12:55:12",0
685,,13,992,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-22 13:03:45","2018-02-22 13:03:59",0
686,,13,993,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-23 14:12:46","2018-02-23 14:12:59",0
687,,13,994,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2018-02-23 14:19:52","2018-02-23 14:20:04",0
688,,13,995,1,1,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,午前,,0,,,"2018-03-06 17:48:37","2018-03-06 17:49:00",0
689,,1,996,1,,1,test,test,テスト,テスト,test,000,0000,0000,,,,000,0000,0000000,test,test,佐川急便,,,0,,,"2018-03-30 16:15:12","2018-03-30 16:15:35",0
690,,1,997,1,,1,test,test,テスト,テスト,test,000,0000,0000,,,,000,0000,0000000,test,test,佐川急便,,,0,,,"2018-03-30 16:48:34","2018-03-30 16:49:31",0
691,,1,998,1,,1,ア,ア,ア,ア,ア,000,0000,0000,,,,000,0000,0000000,ア,ア,佐川急便,,,0,,,"2018-06-13 13:16:05","2018-06-13 13:16:24",0
692,,13,999,1,,13,sasame,jun,ササメ,ジュン,,080,1234,5678,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-06-21 17:53:35","2018-06-21 17:54:08",0
693,,13,1000,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-11 13:17:25","2018-07-11 13:53:59",0
694,,13,1001,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-11 16:18:05","2018-07-11 16:18:44",0
695,,13,1002,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 11:50:33","2018-07-13 11:50:50",0
696,,13,1003,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 11:57:25","2018-07-13 11:58:22",0
697,,13,1004,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 11:59:08","2018-07-13 11:59:25",0
698,,13,1005,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 12:00:08","2018-07-13 12:00:20",0
699,,13,1006,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 12:01:11","2018-07-13 12:01:22",0
700,,13,1007,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 12:02:08","2018-07-13 12:02:19",0
701,,13,1008,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 12:03:03","2018-07-13 12:03:24",0
702,,13,1009,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 12:06:51","2018-07-13 12:07:10",0
703,,13,1010,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 12:08:12","2018-07-13 12:08:24",0
704,,13,1011,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 12:09:32","2018-07-13 12:09:45",0
705,,13,1012,1,,13,笹目,淳,ササメ,ジュン,,123,4567,8910,,,,123,4569,1234569,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 13:01:47","2018-07-13 13:02:12",0
706,,13,1013,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 13:55:20","2018-07-13 13:56:54",0
707,,13,1014,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-13 17:08:24","2018-07-13 17:09:02",0
708,,13,1015,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,123,4567,1234567,世田谷区池尻,1-2-3,佐川急便,,,0,,,"2018-07-17 18:57:01","2018-07-17 18:57:58",0
709,,13,1016,1,,13,ケ,イ,アン,アン,テスト,090,00000,0000,,,,154,0001,1540001,世田谷区池尻,"3-21-28 8F",佐川急便,,,0,,,"2018-07-17 19:19:48","2018-07-17 19:20:54",0
710,,13,1017,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-10 12:11:16","2018-10-10 12:11:39",0
711,,13,1018,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-10 12:30:12","2018-10-10 12:31:01",0
712,,13,1019,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-10 12:34:23","2018-10-10 12:34:36",0
713,,13,1020,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-10 12:40:36","2018-10-10 12:40:58",0
714,,13,1021,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2018-10-10 13:02:27","2018-10-10 13:02:45",0
715,,13,1022,1,,13,羽鳥,yoshiki,ハトリ,ヨシキ,,03,1111,1111,,,,111,1111,1111111,世田谷区,3−21−28,佐川急便,,,0,,,"2018-10-10 13:07:38","2018-10-10 13:07:53",0
716,,13,1023,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-10 13:19:23","2018-10-10 13:19:34",0
717,,13,1024,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-10 16:02:19","2018-10-10 16:02:32",0
718,,13,1025,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-15 11:32:59","2018-10-15 11:33:16",0
719,,13,1026,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2018-10-15 11:37:36","2018-10-15 11:37:48",0
720,,13,1027,1,,13,あ,yoshiki,ハトリ,ヨシキ,,03,1111,1111,,,,111,1111,1111111,世田谷区,3−21−28,佐川急便,,,0,,,"2018-10-15 11:39:39","2018-10-15 11:39:58",0
721,,13,1028,1,,13,あ,yoshiki,ハトリ,ヨシキ,,03,1111,1111,,,,111,1111,1111111,世田谷区,3−21−28,佐川急便,,,0,,,"2018-10-15 12:12:44","2018-10-15 12:12:54",0
722,,13,1029,1,,13,あ,yoshiki,ハトリ,ヨシキ,,03,1111,1111,,,,111,1111,1111111,世田谷区,3−21−28,佐川急便,,,0,,,"2018-10-15 12:20:05","2018-10-15 12:20:10",0
723,,13,1030,1,,13,あ,yoshiki,ハトリ,ヨシキ,,03,1111,1111,,,,111,1111,1111111,世田谷区,3−21−28,佐川急便,,,0,,,"2018-10-15 12:59:04","2018-10-15 12:59:24",0
724,,13,1031,1,,13,坂下,加那子,サカシタ,カナコ,,080,4722,1410,,,,156,0055,1560055,世田谷区船橋,"1-14-6 フェリスマルシェ102",佐川急便,,,0,,,"2019-01-05 14:11:14","2019-01-05 14:11:14",0
725,,13,1032,1,,13,坂下,加那子,サカシタ,カナコ,,080,4722,1410,,,,156,0055,1560055,世田谷区船橋,"1-14-6 フェリスマルシェ102",佐川急便,,,0,,,"2019-01-05 14:17:53","2019-01-05 14:18:03",0
726,,13,1033,1,,13,坂下,加那子,サカシタ,カナコ,,080,4722,1410,,,,156,0055,1560055,世田谷区船橋,"1-14-6 フェリスマルシェ102",佐川急便,,,0,,,"2019-01-05 14:21:42","2019-01-05 14:21:50",0
727,,13,1034,1,,13,坂下,加那子,サカシタ,カナコ,,080,4722,1410,,,,156,0055,1560055,世田谷区船橋,"1-14-6 フェリスマルシェ102",佐川急便,,,0,,,"2019-01-05 14:24:28","2019-01-05 14:27:06",0
728,,13,1035,1,,13,テスト,羽鳥,テスト,ハトリ,,03,0000,0000,,,,111,1111,1111111,世田谷区,3−21−28,佐川急便,,,0,,,"2019-01-22 16:12:45","2019-01-22 16:12:45",0
729,,13,1036,1,,13,テスト,テスト,テスト,テスト,,03,5431,5540,,,,154,0001,1540001,世田谷区池尻,2-33-6,佐川急便,,,0,,,"2019-03-11 15:43:21","2019-03-11 15:45:30",0
730,,13,1037,1,,13,テスト,テスト,テスト,テスト,,03,5431,5540,,,,154,0001,1540001,世田谷区池尻,2-33-6,佐川急便,,,0,,,"2019-03-13 16:50:40","2019-03-13 16:50:50",0
731,,1,1038,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2019-03-27 16:04:07","2019-03-27 16:04:16",0
732,,1,1039,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2019-03-27 16:19:04","2019-03-27 16:19:04",0
733,,1,1040,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2019-03-27 17:35:38","2019-03-27 17:35:38",0
734,,1,1041,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2019-03-28 11:34:52","2019-03-28 11:35:07",0
735,,13,1042,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2019-03-28 18:10:19","2019-03-28 18:12:49",0
736,,13,1043,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2019-03-28 18:37:59","2019-03-28 18:40:00",0
737,,13,1044,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2019-03-28 19:41:18","2019-03-28 19:41:18",0
738,,13,1045,1,,13,kozocom,test,コゾウコム,テスト,,123,4567,8910,,,,154,0001,1540001,世田谷区池尻,"1-2-3, 小僧ビル",佐川急便,,,0,,,"2019-03-29 18:44:29","2019-03-29 19:01:40",0
739,,13,1046,1,,13,羽鳥,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-01 17:21:32","2019-04-01 17:22:30",0
740,,13,1047,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-01 17:35:48","2019-04-01 17:35:48",0
741,,13,1048,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-01 17:35:57","2019-04-01 17:41:48",0
742,,13,1049,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-01 17:48:46","2019-04-01 17:50:06",0
743,,13,1050,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-01 17:55:58","2019-04-01 17:56:29",0
744,,13,1051,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-01 18:08:52","2019-04-01 18:08:52",0
745,,13,1052,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-01 18:09:26","2019-04-01 18:09:26",0
746,,1,1053,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2019-04-03 12:25:43","2019-04-03 12:25:43",0
747,,13,1054,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2019-04-03 13:31:41","2019-04-03 13:32:14",0
748,,1,1055,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2019-04-11 17:42:19","2019-04-11 17:42:19",0
749,,13,1056,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2019-04-12 12:39:14","2019-04-12 12:39:14",0
750,,13,1057,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2019-04-12 12:41:59","2019-04-12 12:41:59",0
751,,13,1058,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-15 15:00:18","2019-04-15 15:03:08",0
752,,13,1059,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-15 15:10:14","2019-04-15 15:10:49",0
753,,13,1060,1,,13,テスト,テスト,テスト,テスト,,090,0909,0909,,,,182,0002,1820002,調布市仙川町,3,佐川急便,,,0,,,"2019-04-15 15:12:36","2019-04-15 15:12:36",0
754,,13,1061,1,,13,はとり,はとり,ハトリ,ハトリ,,221,12,12,,,,182,0002,1820002,調布市仙川町,22,佐川急便,,,0,,,"2019-04-15 16:22:56","2019-04-15 16:22:56",0
755,,1,1062,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2019-04-16 11:38:40","2019-04-16 11:38:40",0
